"","Gene_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene_Name"
"1","YAL005C",5527.84911873841,-0.691112540050065,0.185840282418294,-3.71885218348136,0.000200130116953752,0.0451501189930665,"SSA1"
"2","YBL035C",165.203612796023,0.345704489172943,0.103777466430061,3.33120956856201,0.000864694779387564,0.0934535511568867,"POL12"
"3","YBL054W",2306.55452291209,-0.348605967434236,0.102491693376894,-3.401309471513,0.000670638593704306,0.0819345412308304,"TOD6"
"4","YBR054W",204.140159792959,0.757439002433765,0.203569916159718,3.72078063754513,0.000198607900402156,0.0451501189930665,"YRO2"
"5","YBR105C",640.851049828481,-0.54087011792798,0.153691786907767,-3.51918686619581,0.000432871696848302,0.0690960716477275,"VID24"
"6","YCR015C",2036.47979799421,-0.34518163867537,0.101974589273583,-3.38497699411466,0.000711842203910467,0.0833448580411839,"CTO1"
"7","YDL097C",3141.66582322567,-0.413549755684659,0.125584137321985,-3.29300948753073,0.000991211297778151,0.0984726498896066,"RPN6"
"8","YDL110C",969.655783877427,-0.567311520138405,0.161179613337764,-3.51974736997017,0.000431958021185138,0.0690960716477275,"TMA17"
"9","YDL175C",255.223446856662,0.458926884116919,0.118084881571187,3.88641524647893,0.00010173542315384,0.0336325340073284,"AIR2"
"10","YDR006C",1692.64229938053,-0.296603914078043,0.0897026965826203,-3.30652171425925,0.000944620287980088,0.0983104818231128,"SOK1"
"11","YDR072C",1028.86531492512,-0.434805169639423,0.117260486752883,-3.70802801250296,0.00020887955406045,0.0451501189930665,"IPT1"
"12","YDR092W",2577.76476460733,-0.451127768539885,0.109534743051834,-4.11858152007902,3.81211713645664e-05,0.0226272419674384,"UBC13"
"13","YDR147W",502.730251071101,0.338190017317952,0.0806441443544018,4.19360909617603,2.74550941224297e-05,0.0226272419674384,"EKI1"
"14","YDR347W",831.655501355447,0.218285861572128,0.0666749993225958,3.27387872200776,0.00106082130080636,0.0997930365109006,"MRP1"
"15","YDR380W",975.699917272913,-0.534688493340672,0.161592235304416,-3.30887491180127,0.000936716776005187,0.0983104818231128,"ARO10"
"16","YDR475C",372.061004776981,0.497885341078054,0.142466275449489,3.49475930010241,0.000474489455718767,0.0701744931878807,"JIP4"
"17","YDR543C",20.8760050603331,-1.17031739144044,0.26609893257011,-4.39805368678843,1.09225964018037e-05,0.0153462479445343,"YDR543C"
